ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Download 1 ID","Download 1 name","Download 1 URL"
622,variation,,"Roscoe 8 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
623,variation,,"Roscoe 8 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
624,variation,,"Roscoe 8 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
625,variation,,"Roscoe 8 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
626,variation,,"Roscoe 8 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
627,variation,,"Roscoe 8 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
628,variation,,"Roscoe 8 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
629,variation,,"Roscoe 8 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
630,variation,,"Roscoe 8 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
631,variation,,"Roscoe 8 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
632,variation,,"Roscoe 8 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
633,variation,,"Roscoe 8 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
634,variation,,"Roscoe 8 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
635,variation,,"Roscoe 8 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
636,variation,,"Roscoe 8 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
637,variation,,"Roscoe 8 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
638,variation,,"Roscoe 8 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
639,variation,,"Roscoe 8 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
640,variation,,"Roscoe 8 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
641,variation,,"Roscoe 8 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
642,variation,,"Roscoe 8 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
643,variation,,"Roscoe 8 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
644,variation,,"Roscoe 8 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
645,variation,,"Roscoe 8 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
646,variation,,"Roscoe 8 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
647,variation,,"Roscoe 8 - Black, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,37,,Color,Black,,1,,Size,62,,1,,,,
648,variation,,"Roscoe 8 - Blue, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,38,,Color,Blue,,1,,Size,62,,1,,,,
649,variation,,"Roscoe 8 - Green, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,39,,Color,Green,,1,,Size,62,,1,,,,
650,variation,,"Roscoe 8 - Orange, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,40,,Color,Orange,,1,,Size,62,,1,,,,
651,variation,,"Roscoe 8 - Red, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,41,,Color,Red,,1,,Size,62,,1,,,,
652,variation,,"Roscoe 8 - Yellow, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:610,,,,,,42,,Color,Yellow,,1,,Size,62,,1,,,,
1677,variable,,"X-Caliber 2",1,0,visible,"This product type lets you add variations to the same product to create a complex, variable product. Each variation of the product has its own price, SKU, available stock, etc. eg: A shirt or t-shirt with different sizes and different colors.\n\nWhile creating the product, you can select the ‘Variable product’ option from the drop-down. To be able to create different variations, you will have to set up attributes and define values to each of them. You can use different attributes and values to create variations. After that, you can manually create available variations or create all possible variations in one go. You can update individual details for each variation, after all required variations are created.","[elementor-template id=""55""]",,,taxable,,1,,,0,0,,,,,1,,,,"City, Customize, Electric bikes","bike, drak, electric, EQUIPMENT, mountain, novaworks, product, woocommerce",,"https://sportie.novaworks.net/wp-content/uploads/2021/09/16-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/16-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/001.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/003.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/004.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/005.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/006.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/007.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/008.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/009.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/011.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/0022.jpg",,,,,,,,,99,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Black"":{""name"":""Black"",""color"":""#000000"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Orange"":{""name"":""Orange"",""color"":""#dd9933"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Black, Blue, Green, Orange, Red, Yellow",1,1,Black,Size,"50, 52, 54, 56, 58, 60, 62",1,1,50,,,
1678,variation,,"X-Caliber 2 - Black, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,1,,Color,Black,,1,,Size,50,,1,,,,
1679,variation,,"X-Caliber 2 - Blue, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,2,,Color,Blue,,1,,Size,50,,1,,,,
1680,variation,,"X-Caliber 2 - Green, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,3,,Color,Green,,1,,Size,50,,1,,,,
1681,variation,,"X-Caliber 2 - Orange, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,4,,Color,Orange,,1,,Size,50,,1,,,,
1682,variation,,"X-Caliber 2 - Red, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,5,,Color,Red,,1,,Size,50,,1,,,,
1683,variation,,"X-Caliber 2 - Yellow, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,6,,Color,Yellow,,1,,Size,50,,1,,,,
1684,variation,,"X-Caliber 2 - Black, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,7,,Color,Black,,1,,Size,52,,1,,,,
1685,variation,,"X-Caliber 2 - Blue, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,8,,Color,Blue,,1,,Size,52,,1,,,,
1686,variation,,"X-Caliber 2 - Green, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,9,,Color,Green,,1,,Size,52,,1,,,,
1687,variation,,"X-Caliber 2 - Orange, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,10,,Color,Orange,,1,,Size,52,,1,,,,
1688,variation,,"X-Caliber 2 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
1689,variation,,"X-Caliber 2 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
1690,variation,,"X-Caliber 2 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
1691,variation,,"X-Caliber 2 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
1692,variation,,"X-Caliber 2 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1677,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
1693,variation,,"X-Caliber 2 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
1694,variation,,"X-Caliber 2 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
1695,variation,,"X-Caliber 2 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
1696,variation,,"X-Caliber 2 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
1697,variation,,"X-Caliber 2 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
1698,variation,,"X-Caliber 2 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
1699,variation,,"X-Caliber 2 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
1700,variation,,"X-Caliber 2 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
1701,variation,,"X-Caliber 2 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
1702,variation,,"X-Caliber 2 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
1703,variation,,"X-Caliber 2 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
1704,variation,,"X-Caliber 2 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
1705,variation,,"X-Caliber 2 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
1706,variation,,"X-Caliber 2 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
1707,variation,,"X-Caliber 2 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
1708,variation,,"X-Caliber 2 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
1709,variation,,"X-Caliber 2 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
1710,variation,,"X-Caliber 2 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
1711,variation,,"X-Caliber 2 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
1712,variation,,"X-Caliber 2 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
1713,variation,,"X-Caliber 2 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
1714,variation,,"X-Caliber 2 - Black, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,37,,Color,Black,,1,,Size,62,,1,,,,
1715,variation,,"X-Caliber 2 - Blue, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,38,,Color,Blue,,1,,Size,62,,1,,,,
1716,variation,,"X-Caliber 2 - Green, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,39,,Color,Green,,1,,Size,62,,1,,,,
1717,variation,,"X-Caliber 2 - Orange, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,40,,Color,Orange,,1,,Size,62,,1,,,,
1718,variation,,"X-Caliber 2 - Red, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,41,,Color,Red,,1,,Size,62,,1,,,,
1719,variation,,"X-Caliber 2 - Yellow, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1677,,,,,,42,,Color,Yellow,,1,,Size,62,,1,,,,
1721,variable,,"X-Caliber 3",1,0,visible,"This product type lets you add variations to the same product to create a complex, variable product. Each variation of the product has its own price, SKU, available stock, etc. eg: A shirt or t-shirt with different sizes and different colors.\n\nWhile creating the product, you can select the ‘Variable product’ option from the drop-down. To be able to create different variations, you will have to set up attributes and define values to each of them. You can use different attributes and values to create variations. After that, you can manually create available variations or create all possible variations in one go. You can update individual details for each variation, after all required variations are created.","[elementor-template id=""55""]",,,taxable,,1,,,0,0,,,,,1,,,,"City, Customize, Electric bikes","bike, drak, electric, EQUIPMENT, mountain, novaworks, product, woocommerce",,"https://sportie.novaworks.net/wp-content/uploads/2021/09/17-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/16-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/001.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/003.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/004.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/005.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/006.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/007.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/008.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/009.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/011.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/0022.jpg",,,,,,,,,99,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Black"":{""name"":""Black"",""color"":""#000000"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Orange"":{""name"":""Orange"",""color"":""#dd9933"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Black, Blue, Green, Orange, Red, Yellow",1,1,Black,Size,"50, 52, 54, 56, 58, 60, 62",1,1,50,,,
1722,variation,,"X-Caliber 3 - Black, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,1,,Color,Black,,1,,Size,50,,1,,,,
1723,variation,,"X-Caliber 3 - Blue, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,2,,Color,Blue,,1,,Size,50,,1,,,,
1724,variation,,"X-Caliber 3 - Green, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,3,,Color,Green,,1,,Size,50,,1,,,,
1725,variation,,"X-Caliber 3 - Orange, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,4,,Color,Orange,,1,,Size,50,,1,,,,
1726,variation,,"X-Caliber 3 - Red, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,5,,Color,Red,,1,,Size,50,,1,,,,
1727,variation,,"X-Caliber 3 - Yellow, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,6,,Color,Yellow,,1,,Size,50,,1,,,,
1728,variation,,"X-Caliber 3 - Black, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,7,,Color,Black,,1,,Size,52,,1,,,,
1729,variation,,"X-Caliber 3 - Blue, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,8,,Color,Blue,,1,,Size,52,,1,,,,
1730,variation,,"X-Caliber 3 - Green, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,9,,Color,Green,,1,,Size,52,,1,,,,
1731,variation,,"X-Caliber 3 - Orange, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,10,,Color,Orange,,1,,Size,52,,1,,,,
1732,variation,,"X-Caliber 3 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
1733,variation,,"X-Caliber 3 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
1734,variation,,"X-Caliber 3 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
1735,variation,,"X-Caliber 3 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
1736,variation,,"X-Caliber 3 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:1721,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
1737,variation,,"X-Caliber 3 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
1738,variation,,"X-Caliber 3 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
1739,variation,,"X-Caliber 3 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
1740,variation,,"X-Caliber 3 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
1741,variation,,"X-Caliber 3 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
1742,variation,,"X-Caliber 3 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
1743,variation,,"X-Caliber 3 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
1744,variation,,"X-Caliber 3 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
1745,variation,,"X-Caliber 3 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
1746,variation,,"X-Caliber 3 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
1747,variation,,"X-Caliber 3 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
1748,variation,,"X-Caliber 3 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
1749,variation,,"X-Caliber 3 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
1750,variation,,"X-Caliber 3 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
1751,variation,,"X-Caliber 3 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
1752,variation,,"X-Caliber 3 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
1753,variation,,"X-Caliber 3 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
1754,variation,,"X-Caliber 3 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
1755,variation,,"X-Caliber 3 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
1756,variation,,"X-Caliber 3 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
1757,variation,,"X-Caliber 3 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1721,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
